,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
10,cthirlby,Emotional and energetic!,10/10,3 May 2023,"This is probably my favourite of the Guardians Of The Galaxy movies. James Gunn toned it down in the comedy department with this one to give us a more complex, intriguing and serious story. The film kept all the charm of the crew in it and still had the unique style that the guardians movies have. Mostly to do with the music, always look forward to music in these movies and the soundtrack was fantastic! Emotional and energetic! I loved it! It managed to give us a really emotional story for Rocket whilst having time for everyone else in the film, it was very well written to do that with so many cast members involved. The Rocket storyline is absolutely tragic, and it was really upsetting to hear and watch, even made me cry. The things they did and hearing him cry and squeal as he was ripped apart was really sad and to have what happened to his friends too was the bit that made me cry, the pain of rocket is really heartbreaking as all he wanted to do was free his friends and live with them. There was a lot of shock in the film as things happened that I wouldn't expect and that was great too. Drax who we have had glimpses of has been fully fleshed out in this one with talking about his daughter again which is a big part of the character and him being told he was made to be a dad. Star Lord got more of his Earth story being told and going back to see his grandpa was really cool. Everyone else was really cool too and more Cosmo was awesome! Adam Warlock was good and I can't wait to see more of him but he was a side character for now. It was quite dark for a marvel film with bloody scenes and even the F word was in there! Really enjoyed a more gritty tone in marvel. It was an emotional journey with our characters for one last time and it was one that was awesome but made me cry. Can't wait to see the new guardians of the galaxy at play as they have really cool characters in that roster. Fantastic movie! Loved it to bits!",Guardians of the Galaxy,6791350
11,ossie85,Rocket and Love,8/10,3 May 2023,"This is a fun and exciting space adventure that's elevated by the great heart and humor of its characters, especially Rocket. Throughout the movie, Rocket's character is at the core of the story, and his journey is one of the most interesting and impactful elements of the film.The film features plenty of action and explosions, but at times it feels like there are too many of them. The plot also has a few flaws, with some of the storylines feeling rushed or underdeveloped. However, these issues are overshadowed by the film's strengths - and surprisingly dark themes.This is a satisfying conclusion to the trilogy, delivering plenty of entertainment. While the film has a few flaws, it's still a fun and engaging, with Rocket standing out as the heart and soul of the movie.
                
                    210 out of 311 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Guardians of the Galaxy,6791350
12,Chance_Boudreaux19,Much better than most of the recent Marvel projects but not as strong as the previous Guardians of the Galaxy instalments,7/10,5 May 2023,"So first of all, everything to do with Rocket in this movie is absolutely incredible and heartfelt. I'd even argue that his flashbacks are some of the best scenes we've seen in any Marvel film to date. On top of that, I really appreciated just how much this whole movie pushes the boundaries of its PG13 rating. We get the first Marvel f-bomb as well as some pretty gory moments by MCU standards. It can clearly be seen that James Gunn was given a lot of leeway to make the movie he wanted and so he was able to get away with a lot more and make callbacks to his horror roots. Additionally, the whole Guardians team has great chemistry together as always and it's great to just be able to see them interact with each other again. I liked the way the movie dealt with Gamora returning and her relationship with Peter Quill. On top of that, I loved the moment when the movie jokingly hinted that we might get something between Star Lord and Nebula which oddly enough I wish we did get, it would've been a great subversion of expectations.Now onto the stuff I liked less and I'll start with the comedy. This was already beginning to be an issue for me with the 2nd movie and it's a problem that all modern Marvel movies have. The comedy in GOTG 3 often felt forced and the jokes were drawn out for too long. I realize that this series is known for being very comedic but maybe the jokes just needed to be placed more naturally, instead of being forced in so much. However, it's just my opinion though and I at least appreciate that there weren't any jokes in the moments that were supposed to be serious. Furthermore, the soundtrack was less appealing to me this time around but it might just be due to my preference for 70s soft rock and this entry expanding into a different musical era. On top of that, it does what all Marvel projects do which is have a massive CGI battle at the end. And yes, some moments are great in this battle like the one-take corridor sequence but I was still left switching off and thinking about something else when the bloated action sequences were happening. What did keep me engaged for the most part however was the genuine tension that I felt as I was sure that one or more of the Guardians will be dead by the end. The tension however was unwarranted as no characters died and this was a major disappointment.The lack of character deaths prevented this film from feeling like the finale it was intended to be. If one or two Guardians bit the bullet in a definitive way I would've probably raised my rating to an 8. If Rocket wasn't laid out for most of the film and instead was kidnapped, he could've died during the final battle. The heaven scene could've then actually ended with him following Lylla and thus maximizing the emotional impact. Additionally, I feel like Star Lord perishing would've really been a great way to end it all but maybe in a better manner than with him trying to save his Zune. Also, the Guardians splitting up doesn't feel satisfying at all to me. It's the classic trope of a group of people splitting up only to realize they were the happiest when they were together. This is all just my opinion but the lack of finality and the setup for all of these characters returning in future Marvel movies lessened the supposed impact of this being the last time we see the Guardians together. We might not get Guardians of the Galaxy 4, although I wouldn't be surprised if we do but I bet we will see them team up again together in Avengers or another project, even if briefly. It all just doesn't feel like the epic conclusion that we were promised but rather a setup for how these characters will feature in the MCU going forward. I guess comic book movies can never have proper endings and even something great like Logan proves it with Hugh Jackman set to return for Deadpool 3. Maybe I shouldn't expect these films to provide conclusions because the studios will always try to get more from these characters and actors if there is money to be made. However, overall, even though a lot of this review might've seemed negative I did very much enjoy the movie but it just didn't wow me like it seemed to do most people and it simply lacked the finality that I personally desired from it.",Guardians of the Galaxy,6791350
13,Mysterygeneration,"Finally, Marvel start to return to its roots",9/10,11 May 2023,"The most unlikely hit of Marvel's string of hits, in retrospect, focused on the most unusual of families. With a rowdy and frequently emotional sequel that seems very much like a proper finale, ""Guardians of the Galaxy Vol. 3"" makes that point with great effect. This is mostly due to writer-director James Gunn moving his skills to competitor DC.Marvel's ""GOTG Vol. 3"" combines visual excitement, recognizable characters, songs, and silliness with a darker thread that explores Rocket's origins and promotes animal rights.Nevertheless, ""Guardians"" feels like a return to form on both fronts following some doubting about Marvel's invulnerability due to the underwhelming (creatively as well as monetarily) performances for ""Ant-Man and the Wasp: Quantumania"" and to a lesser extent the ""Black Panther"" sequel. Give Gunn credit for bidding a loving farewell with both barrels blazing, even if it does close the books on this series, at least temporarily.
                
                    162 out of 248 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Guardians of the Galaxy,6791350
14,Jeremy_Urquhart,A messy but enjoyable send-off,7/10,3 May 2023,"Guardians of the Galaxy Vol. 3 is a bit of a tonal mess, and quite easily my least favourite of the three. That being said, it's entertaining and I had a good deal of fun watching it... but I can't call it a slam dunk. That puts it behind the original, which is hard to fault, or Vol. 2, which is a little easier to fault, but those faults don't mean too much when balanced with what works.With Vol. 3, I think it's that imperfect balancing of the comedy, action, sentimentalism, and heartbreak that makes it stumble. The other two movies got the balance right by some screenwriting miracle, and while this could technically feel more unwieldy or unbalanced, it doesn't quite mesh together ideally.There are some really violent scenes. There are some genuinely traumatic and honestly kind of disturbing moments. There are the jokes you'd expect (and they're largely funny). There are some very sad scenes. There are some really corny scenes. All these moments work in isolation, but Vol. 3 is a bit like the best orchestra in the world being led by a conductor who's just rolled out of bed and takes the better part of two and a half hours to wake up.But all those individual elements? If you let them wash over you, they all work extremely well. This is 150 minutes long and doesn't feel it. The pacing largely works, and it's very entertaining. It looks better and is visually more inspired than anything from Phase 4. Maybe that's not saying much, but there is creativity there. And I like how violent, out there, and heavy it can get - I just don't think it combines seamlessly with the fun stuff and the jokes.Still, I feel it's generally a success. Maybe tugs on the heartstrings a little too aggressively, but a lot of it works. I liked how they handled all the characters, besides maybe Gamora and newcomer Adam Warlock. The storyline is otherwise sound, as are the other character arcs, and it's a pretty good end to what's been a nice trilogy.",Guardians of the Galaxy,6791350
15,Stephanie4040,Wasn't prepared for how traumatic it would be!,7/10,7 August 2023,"I love Guardians of the Galaxy - a group of misfits who are wholesome, kind, imperfect and therefore wonderful. However this movie is going to give kids the same level of trauma that Never Ending Story, Dumbo, Watership Down, Bambi, etc etc gave Gen X. Absolutely brutal animal cruelty scenes (for some reason it's easier to cope with villains who only target humans) and it had me balling my eyes out at certain points (poor Rocket and his friends). While it ends up mostly okay, I'm never watching it again as long as I live. Triggered all sorts of childhood movie PTSD - not sure it needed to be that harsh and traumatising to be honest!",Guardians of the Galaxy,6791350
16,Her-Excellency,"""Ain't no thing like me, except me!"" (No, James Gunn, there really isn't). :)",10/10,10 May 2023,"This film was A LOT darker than I ever thought a Marvel comic-book film would, or could be. It was also so much better - and the bar for GOTG was already set high in light of its past installments.Instead of repeating all the positives which other reviewers have already pointed out, I wanted to say that I am a strong proponent for animals and animal welfare and normally steer away from watching films with animal brutality or cruelty in them. In this case, I am torn, in that while this is of course a fictional tale, how far is it from the reality of the lives of so many animals even in this day and age? Then again, the fact that the creators of what is normally considered to be ""family fare"", chose to go this deep and cuttingly into the subject, is something which bears recognition, be it whether they meant it for the sake of good, or for recognition's sake itself. Either way, what is depicted, cuts deeply.Even with its flaws - and it DOES have flaws (such as going over the top with all the in-fighting) - this GOTG is, in my opinion, the best of the trilogy ... and yet ... I cannot see myself rewatching it with the frequency which I did the first two installments. You see, for all its worthy action, excellent (although toned-down) humor, its seamless arc and overall brilliance, at its core, it is a difficult watch in parts ... full of heartache and heartbreak.In the end, all that's left to say, at least for this viewer, is: THANK YOU James Gunn, for the creative miracle that is your brain and for the dedication with which you have served the Guardians and all GOTG fans everywhere. Also, I would be remiss not to include a big shout-out to Will Poulter who SO magnificently plays Adam Warlock, that he seamlessly captures and delivers the essence of both hero and villain, and gives us hope in second chances and redemption. More importantly, a big I ""heart"" you to the tremendous actors who portrayed our heroes, and thank you for HOURS and HOURS of laughter, and now tears.",Guardians of the Galaxy,6791350
17,rexmatthewj,All heroes start somewhere,9/10,3 May 2023,"""Guardians of the Galaxy Vol. 3"" is the third and final installment in the popular Marvel franchise, which follows the adventures of a ragtag team of cosmic heroes. It serves as a fitting farewell to one of the most beloved and distinctive franchises in the Marvel Cinematic Universe. Writer-director James Gunn delivers a thrilling, hilarious, and emotional conclusion to his trilogy, as the Guardians face their biggest challenge yet: saving one of their own from a mad scientist who created him.The plot of the film revolves around the Guardians' quest to save Rocket (Cooper), who is revealed to be a genetically engineered experiment by the High Evolutionary (Iwuji), a mad scientist who wants to create a perfect society through eugenics. Along the way, they also have to deal with Adam Warlock (Poulter), a powerful being created by Ayesha (Debicki), the leader of the Sovereign race who seeks revenge on the Guardians for stealing her batteries The film also explores the aftermath of Gamora's (Saldana) death and resurrection and how it affects her relationship with Peter Quill (Pratt).""The action scenes are well-choreographed and thrilling. The movie skillfully balances action, comedy, and drama while maintaining focus on the characters and their relationships. The cast delivers excellent performances, with Pratt and Cooper delivering heartfelt portrayals of Quill and Rocket, who struggle with their identities and purposes. Saldana and Karen Gillan shine as Gamora and Nebula, whose complicated sisterhood evolves throughout the film. Drax, played by Dave Bautista, delivers some of the funniest lines while Pom Klementieff adds sweetness and charm as Mantis. Vin Diesel and Sean Gunn are also great as Groot and Kraglin, respectively.""The movie also introduces some new characters who fit well into the Guardians' world. Poulter is impressive as Adam Warlock, who has a conflicted arc that sets him up for future stories. Iwuji is menacing as the High Evolutionary, who serves as a formidable villain and a personal nemesis for Rocket. Maria Bakalova steals every scene she's in as Cosmo the Spacedog, a telepathic Soviet canine who helps the Guardians. Sylvester Stallone also returns as Stakar Ogord, who leads a team of Ravagers that includes Michael Rosenbaum as Martinex and Daniela Melchior as Ura.The movie is visually stunning, with vibrant colors and imaginative designs that bring Counter-Earth and other cosmic locations to life. The cinematography by Henry Braham is dynamic and inventive, capturing the action and emotion with flair. The editing by Fred Raskin and Greg D'Auria is tight and smooth, keeping the pace brisk and engaging. The music by John Murphy is epic and catchy, blending orchestral cues with classic rock songs that fit the tone and mood of each scene.Guardians of the Galaxy Vol. 3 is a satisfying end to an amazing saga that has entertained and moved millions of fans around the world. It is a testament to Gunn's vision and talent, as well as to the chemistry and charisma of the cast. It is also a celebration of the themes that have defined the Guardians: family, friendship, redemption, and heroism. It is a movie that will make you laugh, cry, cheer, and dance along with these lovable misfits who have become legends in their own right.",Guardians of the Galaxy,6791350
18,cardsrock,A poignant and heartfelt finale,9/10,10 May 2023,"This truly feels like the end of the Golden Age of the MCU. We're saying goodbye to characters we've been with for nearly 10 years. I had faith in James Gunn to pull off a fitting farewell, and that faith was rewarded. Vol. 3 is a heartbreaking, emotional departure for these beloved characters. Rocket takes most of the spotlight in this threequel, but every character manages to get their shine and receives a suitable sendoff. I'm honestly impressed that Gunn found a perfect way to close each character's chapter and did so without resorting to cop out deaths.In true Gunn fashion, the production design and worlds are weirder than ever. The visuals and colors are always a highlight of these films. The soundtrack is no different. Awesome Mix Vol. 3 has plenty of bangers, with one Beastie Boys scene as the highlight of the film for sure. I was prepared for an emotional story, but man, I wasn't prepared for all of the feels from the animals. Contrasted with that is the truly terrifying villain. The High Evolutionary is a real standout amongst the long list of MCU villains for being genuinely repulsive, yet simultaneously compelling.Excluding No Way Home, GOTG 3 is my favorite Marvel film since Endgame. It did everything it needed to do and more. I'm hoping this is a sign of things to come for Marvel, and is not solely due to the immense passion and talent of now studio rival James Gunn.",Guardians of the Galaxy,6791350
19,GusherPop,Each Hero has a story,10/10,4 May 2023,"James Gunn is one of the few filmmakers who has operated in the massive system of the biggest movie money-making factory in the world without sacrificing his voice. Watching his ""Guardians of the Galaxy Vol. 3"" is to see a director who knows how to balance corporate needs with personal blockbuster filmmaking. This sci-fi/action/comedy still succumbs to a few of the MCU issues of late, but there's a creativity to the filmmaking, dialogue, and performances that modern superhero movies often lack. Gunn is like that kid who is not only playing with his action figures; he's pulling them apart and smashing them back together to make them into new creations. He doesn't just love these losers, he wants to see them save the universe again. Rocket Racoon (voiced by Bradley Cooper) listens to ""Creep"" by Radiohead, a tone-setter that teaches him that he is special. The movie is filled with clever needle drops, making it a tone-setter. The Adam Warlock (Will Poulter) and Rocket (Chukwudi Iwuji) are attacked by the High Evolutionary (Chukwudi Iwuji). Rocket takes the worst beating and hovers near death for most of the movie, putting the film on two tracks: a flashback to Rocket's origin story and the present-day tale of the Guardians trying to save him. The mission leads them to the High Evolutionary, a mad scientist who created Rocket years ago. ""Guardians of the Galaxy Vol. 3"" is most appealing when it defies a ""product over art"" aesthetic by being clunky and weird. It's thrilling to see Gunn push through some of his unsettling creature designs or settings that feel like they're taking place in actual physical spaces instead of the bland CGI that makes superhero movies look like watching someone else playing a video game. There's a version of ""Vol. 3"" that's even more chaotic and personal, but every time this blockbuster felt like it was edging more to content than art, it won me back. The flashback/mission structure of ""Guardians of the Galaxy Vol. 3"" sometimes drains the film of momentum, but it does so with Gunn's personality intact. It is a reminder that the best blockbusters don't just sing along to a well-known tune like ""Creep""; they make the song their own. Gunn would say that this makes us all special too. The flashback/mission structure of ""Vol. 3"" sometimes drains the film of momentum, but it does so with Gunn's personality intact.",Guardians of the Galaxy,6791350
20,chrisklugh,Warning! Tear Jerker!!!,9/10,17 September 2023,"Who would have thought Marvel could come out with a watery eyed gem! Advised to maybe watch by yourself so you can feel the story!Guardians of the Galaxy is easily my favorite story line in the Marvel universe.Volume 1 had everyone angry and pitted against each other due to each of their own respective painful back stories. But came out as a team. Solid. Volume 2 was what you'd expect. The team doing their thing. Good movie. But expected. But Volume 3...What can I say about Volume 3 other then it insured the deeper meaning of friendship. The meaning of shared circumstances that unites us. If nothing else, we are all the same when we've gone down the same road. Empathy. You can't fake it. You can't fake the bond between friends that have been though the thick of it together.But Volume 4? Where is it going to go from here? With the bar set so high, well... I hope to find out. But only if they get it right. I will remain patience and enjoy the first 3 Volumes in the mean time!",Guardians of the Galaxy,6791350
21,Ky-D,"It's different, but not necessarily in a good way.",6/10,5 May 2023,"Guardians 3 is not what I has hoping for; that isn't to say it's a terrible film or that some people won't love it, but I imagine that it will be somewhat divisive in how audiences take to the new direction this film goes in.First off is it full of the social politics that Disney has become infamous for? Not really, unless you count Disney's continued quest to avoid depicting happy heterosexual relationships. Will you like it? Depends on what you are looking for. If you want something like the first two, ie a comedic film with serious moments, then you'll likely be disappointed, as this is a serious movie with comedic moments.And make no mistakes, this is a serious movie. Not only is it the darkest Guardians movie by far, it's arguably the darkest MCU film to date. Rocket's backstory especially feels so manipulative in its melodrama that it comes dangerously close to misery porn, as though Gunn and crew sat around the writers' room constantly asking, ""how can we make this more depressing?"" The film gets so grim at parts that when the series trademark humor shows up, rather than lightening the mood it instead feels out of place and tonally inconsistent.Another note on the grim dark nature of the film is that even though it's still rated PG-13, it skirts closer to an R rating than any other MCU film so far. While not overly gratuitous, there some moments of genuine brutal violence that were kind of surprising. And it's the first MCU film to drop an F-bomb. I honestly think a lot of parents are gonna be taken aback by just what a different kind of film this was compared to the other two.The pace of the film is either good or bad depending on your personal view; long story short it is a very fast paced movie. The kind of JJ Abrams break neck pace that never lets the audience stop and mull over anything that happens, it's always moving forward. Yet, despite that I still felt the movie was about 15-20 minutes longer than it needed to be. Not every movie needs to have an epic length run time.My biggest issue with the film though was the ending; rather than the satisfying conclusions to the other films this one just kind of peeters out at the end with no real sense of closure. Which is bizarre given that this is supposed to be the final film with the OG cast and crew. This feels less like a series finale and more like a season finale, with everyone set to start up again in the future should the money be good enough.So what did I like? The cast is great as usual, these people clearly enjoy working with each other and they are charming to watch together. The FX, while not amazing, are better than any recent MCU film and the action scenes are pretty great. Probably my favorite part was the the High Observer. Unlike many recent Disney projects where there are no bad guys/gals, just misunderstood anti-heroes, the villain here is unmitigatedly evil and that makes him feel much more threatening than any MCU baddie in recent memory.In the end this isn't a bad movie, but it's not a great one either. It's easily the worst Guardians film, but is still leagues better than any other phase 4/5 MCU film with the exception of 'No Way Home'. If you love the series then maybe check it out, but be warned that it's a very different beast that what you've likely come to expect.",Guardians of the Galaxy,6791350
